problem,length,solver,run,fitness,evaluations
DeceptiveStepTrap,21,1+(Lambda Lambda),0,1,11985
DeceptiveStepTrap,21,1+(Lambda Lambda),1,1,11332
DeceptiveStepTrap,21,1+(Lambda Lambda),2,1,35224
DeceptiveStepTrap,21,1+(Lambda Lambda),3,1,2644
DeceptiveStepTrap,21,1+(Lambda Lambda),4,1,20300
DeceptiveStepTrap,21,1+(Lambda Lambda),5,1,7619
DeceptiveStepTrap,21,1+(Lambda Lambda),6,1,6817
DeceptiveStepTrap,21,1+(Lambda Lambda),7,1,8614
DeceptiveStepTrap,21,1+(Lambda Lambda),8,1,3484
DeceptiveStepTrap,21,1+(Lambda Lambda),9,1,13498
DeceptiveStepTrap,21,1+(Lambda Lambda),10,1,7000
DeceptiveStepTrap,21,1+(Lambda Lambda),11,1,31503
DeceptiveStepTrap,21,1+(Lambda Lambda),12,1,3030
DeceptiveStepTrap,21,1+(Lambda Lambda),13,1,47423
DeceptiveStepTrap,21,1+(Lambda Lambda),14,1,5664
DeceptiveStepTrap,21,1+(Lambda Lambda),15,1,1240
DeceptiveStepTrap,21,1+(Lambda Lambda),16,1,68145
DeceptiveStepTrap,21,1+(Lambda Lambda),17,1,11643
DeceptiveStepTrap,21,1+(Lambda Lambda),18,1,2060
DeceptiveStepTrap,21,1+(Lambda Lambda),19,1,6599
DeceptiveStepTrap,21,1+(Lambda Lambda),20,1,5926
DeceptiveStepTrap,21,1+(Lambda Lambda),21,1,12604
DeceptiveStepTrap,21,1+(Lambda Lambda),22,1,11093
DeceptiveStepTrap,21,1+(Lambda Lambda),23,1,32918
DeceptiveStepTrap,21,1+(Lambda Lambda),24,1,16264
DeceptiveStepTrap,21,1+(Lambda Lambda),25,1,5142
DeceptiveStepTrap,21,1+(Lambda Lambda),26,1,1564
DeceptiveStepTrap,21,1+(Lambda Lambda),27,1,30336
DeceptiveStepTrap,21,1+(Lambda Lambda),28,1,17536
DeceptiveStepTrap,21,1+(Lambda Lambda),29,1,6992
DeceptiveStepTrap,21,1+(Lambda Lambda),30,1,32846
DeceptiveStepTrap,21,1+(Lambda Lambda),31,1,13035
DeceptiveStepTrap,21,1+(Lambda Lambda),32,1,10796
DeceptiveStepTrap,21,1+(Lambda Lambda),33,1,7103
DeceptiveStepTrap,21,1+(Lambda Lambda),34,1,41747
DeceptiveStepTrap,21,1+(Lambda Lambda),35,1,26781
DeceptiveStepTrap,21,1+(Lambda Lambda),36,1,11334
DeceptiveStepTrap,21,1+(Lambda Lambda),37,1,16079
DeceptiveStepTrap,21,1+(Lambda Lambda),38,1,12607
DeceptiveStepTrap,21,1+(Lambda Lambda),39,1,10814
DeceptiveStepTrap,21,1+(Lambda Lambda),40,1,13072
DeceptiveStepTrap,21,1+(Lambda Lambda),41,1,9458
DeceptiveStepTrap,21,1+(Lambda Lambda),42,1,39932
DeceptiveStepTrap,21,1+(Lambda Lambda),43,1,5156
DeceptiveStepTrap,21,1+(Lambda Lambda),44,1,17182
DeceptiveStepTrap,21,1+(Lambda Lambda),45,1,14255
DeceptiveStepTrap,21,1+(Lambda Lambda),46,1,36374
DeceptiveStepTrap,21,1+(Lambda Lambda),47,1,13189
DeceptiveStepTrap,21,1+(Lambda Lambda),48,1,3658
DeceptiveStepTrap,21,1+(Lambda Lambda),49,1,4145
DeceptiveStepTrap,21,1+(Lambda Lambda),50,1,13447
DeceptiveStepTrap,21,1+(Lambda Lambda),51,1,20266
DeceptiveStepTrap,21,1+(Lambda Lambda),52,1,12733
DeceptiveStepTrap,21,1+(Lambda Lambda),53,1,31908
DeceptiveStepTrap,21,1+(Lambda Lambda),54,1,3038
DeceptiveStepTrap,21,1+(Lambda Lambda),55,1,26889
DeceptiveStepTrap,21,1+(Lambda Lambda),56,1,24928
DeceptiveStepTrap,21,1+(Lambda Lambda),57,1,55352
DeceptiveStepTrap,21,1+(Lambda Lambda),58,1,17619
DeceptiveStepTrap,21,1+(Lambda Lambda),59,1,4950
DeceptiveStepTrap,21,1+(Lambda Lambda),60,1,2841
DeceptiveStepTrap,21,1+(Lambda Lambda),61,1,12397
DeceptiveStepTrap,21,1+(Lambda Lambda),62,1,872
DeceptiveStepTrap,21,1+(Lambda Lambda),63,1,337
DeceptiveStepTrap,21,1+(Lambda Lambda),64,1,3047
DeceptiveStepTrap,21,1+(Lambda Lambda),65,1,790
DeceptiveStepTrap,21,1+(Lambda Lambda),66,1,2373
DeceptiveStepTrap,21,1+(Lambda Lambda),67,1,4681
DeceptiveStepTrap,21,1+(Lambda Lambda),68,1,7090
DeceptiveStepTrap,21,1+(Lambda Lambda),69,1,48979
DeceptiveStepTrap,21,1+(Lambda Lambda),70,1,43267
DeceptiveStepTrap,21,1+(Lambda Lambda),71,1,4043
DeceptiveStepTrap,21,1+(Lambda Lambda),72,1,1760
DeceptiveStepTrap,21,1+(Lambda Lambda),73,1,2052
DeceptiveStepTrap,21,1+(Lambda Lambda),74,1,4900
DeceptiveStepTrap,21,1+(Lambda Lambda),75,1,10493
DeceptiveStepTrap,21,1+(Lambda Lambda),76,1,61101
DeceptiveStepTrap,21,1+(Lambda Lambda),77,1,20908
DeceptiveStepTrap,21,1+(Lambda Lambda),78,1,8323
DeceptiveStepTrap,21,1+(Lambda Lambda),79,1,24751
DeceptiveStepTrap,21,1+(Lambda Lambda),80,1,3177
DeceptiveStepTrap,21,1+(Lambda Lambda),81,1,5471
DeceptiveStepTrap,21,1+(Lambda Lambda),82,1,1159
DeceptiveStepTrap,21,1+(Lambda Lambda),83,1,17739
DeceptiveStepTrap,21,1+(Lambda Lambda),84,1,17366
DeceptiveStepTrap,21,1+(Lambda Lambda),85,1,67397
DeceptiveStepTrap,21,1+(Lambda Lambda),86,1,41468
DeceptiveStepTrap,21,1+(Lambda Lambda),87,1,22182
DeceptiveStepTrap,21,1+(Lambda Lambda),88,1,18281
DeceptiveStepTrap,21,1+(Lambda Lambda),89,1,281
DeceptiveStepTrap,21,1+(Lambda Lambda),90,1,62772
DeceptiveStepTrap,21,1+(Lambda Lambda),91,1,91482
DeceptiveStepTrap,21,1+(Lambda Lambda),92,1,885
DeceptiveStepTrap,21,1+(Lambda Lambda),93,1,9652
DeceptiveStepTrap,21,1+(Lambda Lambda),94,1,7391
DeceptiveStepTrap,21,1+(Lambda Lambda),95,1,6619
DeceptiveStepTrap,21,1+(Lambda Lambda),96,1,8116
DeceptiveStepTrap,21,1+(Lambda Lambda),97,1,24163
DeceptiveStepTrap,21,1+(Lambda Lambda),98,1,46729
DeceptiveStepTrap,21,1+(Lambda Lambda),99,1,21078
DeceptiveStepTrap,21,LTGA,0,1,29940
DeceptiveStepTrap,21,LTGA,1,1,32852
DeceptiveStepTrap,21,LTGA,2,1,37269
DeceptiveStepTrap,21,LTGA,3,1,39637
DeceptiveStepTrap,21,LTGA,4,1,32981
DeceptiveStepTrap,21,LTGA,5,1,40331
DeceptiveStepTrap,21,LTGA,6,1,29974
DeceptiveStepTrap,21,LTGA,7,1,38188
DeceptiveStepTrap,21,LTGA,8,1,20245
DeceptiveStepTrap,21,LTGA,9,1,31480
DeceptiveStepTrap,21,LTGA,10,1,38110
DeceptiveStepTrap,21,LTGA,11,1,30492
DeceptiveStepTrap,21,LTGA,12,1,28517
DeceptiveStepTrap,21,LTGA,13,1,29513
DeceptiveStepTrap,21,LTGA,14,1,38852
DeceptiveStepTrap,21,LTGA,15,1,37560
DeceptiveStepTrap,21,LTGA,16,1,28189
DeceptiveStepTrap,21,LTGA,17,1,23262
DeceptiveStepTrap,21,LTGA,18,1,30746
DeceptiveStepTrap,21,LTGA,19,1,33882
DeceptiveStepTrap,21,LTGA,20,1,29996
DeceptiveStepTrap,21,LTGA,21,1,38729
DeceptiveStepTrap,21,LTGA,22,1,30343
DeceptiveStepTrap,21,LTGA,23,1,33436
DeceptiveStepTrap,21,LTGA,24,1,32803
DeceptiveStepTrap,21,LTGA,25,1,19315
DeceptiveStepTrap,21,LTGA,26,1,37618
DeceptiveStepTrap,21,LTGA,27,1,32665
DeceptiveStepTrap,21,LTGA,28,1,27931
DeceptiveStepTrap,21,LTGA,29,1,45263
DeceptiveStepTrap,21,LTGA,30,1,31339
DeceptiveStepTrap,21,LTGA,31,1,16056
DeceptiveStepTrap,21,LTGA,32,1,39819
DeceptiveStepTrap,21,LTGA,33,1,40674
DeceptiveStepTrap,21,LTGA,34,1,20692
DeceptiveStepTrap,21,LTGA,35,1,40774
DeceptiveStepTrap,21,LTGA,36,1,16557
DeceptiveStepTrap,21,LTGA,37,1,29467
DeceptiveStepTrap,21,LTGA,38,1,35836
DeceptiveStepTrap,21,LTGA,39,1,28365
DeceptiveStepTrap,21,LTGA,40,1,28994
DeceptiveStepTrap,21,LTGA,41,1,28297
DeceptiveStepTrap,21,LTGA,42,1,27920
DeceptiveStepTrap,21,LTGA,43,1,38500
DeceptiveStepTrap,21,LTGA,44,1,32874
DeceptiveStepTrap,21,LTGA,45,1,42688
DeceptiveStepTrap,21,LTGA,46,1,28812
DeceptiveStepTrap,21,LTGA,47,1,38590
DeceptiveStepTrap,21,LTGA,48,1,29717
DeceptiveStepTrap,21,LTGA,49,1,35425
DeceptiveStepTrap,21,LTGA,50,1,28484
DeceptiveStepTrap,21,LTGA,51,1,36818
DeceptiveStepTrap,21,LTGA,52,1,28255
DeceptiveStepTrap,21,LTGA,53,1,38539
DeceptiveStepTrap,21,LTGA,54,1,46077
DeceptiveStepTrap,21,LTGA,55,1,44438
DeceptiveStepTrap,21,LTGA,56,1,27623
DeceptiveStepTrap,21,LTGA,57,1,33014
DeceptiveStepTrap,21,LTGA,58,1,39937
DeceptiveStepTrap,21,LTGA,59,1,31720
DeceptiveStepTrap,21,LTGA,60,1,40739
DeceptiveStepTrap,21,LTGA,61,1,36032
DeceptiveStepTrap,21,LTGA,62,1,34830
DeceptiveStepTrap,21,LTGA,63,1,35935
DeceptiveStepTrap,21,LTGA,64,1,46119
DeceptiveStepTrap,21,LTGA,65,1,40448
DeceptiveStepTrap,21,LTGA,66,1,31015
DeceptiveStepTrap,21,LTGA,67,1,39074
DeceptiveStepTrap,21,LTGA,68,1,27916
DeceptiveStepTrap,21,LTGA,69,1,28561
DeceptiveStepTrap,21,LTGA,70,1,29902
DeceptiveStepTrap,21,LTGA,71,1,29720
DeceptiveStepTrap,21,LTGA,72,1,29311
DeceptiveStepTrap,21,LTGA,73,1,38359
DeceptiveStepTrap,21,LTGA,74,1,38700
DeceptiveStepTrap,21,LTGA,75,1,29630
DeceptiveStepTrap,21,LTGA,76,1,39258
DeceptiveStepTrap,21,LTGA,77,1,38604
DeceptiveStepTrap,21,LTGA,78,1,35347
DeceptiveStepTrap,21,LTGA,79,1,45015
DeceptiveStepTrap,21,LTGA,80,1,33907
DeceptiveStepTrap,21,LTGA,81,1,28928
DeceptiveStepTrap,21,LTGA,82,1,38722
DeceptiveStepTrap,21,LTGA,83,1,40427
DeceptiveStepTrap,21,LTGA,84,1,37382
DeceptiveStepTrap,21,LTGA,85,1,29633
DeceptiveStepTrap,21,LTGA,86,1,48083
DeceptiveStepTrap,21,LTGA,87,1,27551
DeceptiveStepTrap,21,LTGA,88,1,18234
DeceptiveStepTrap,21,LTGA,89,1,40088
DeceptiveStepTrap,21,LTGA,90,1,19364
DeceptiveStepTrap,21,LTGA,91,1,40792
DeceptiveStepTrap,21,LTGA,92,1,32867
DeceptiveStepTrap,21,LTGA,93,1,39231
DeceptiveStepTrap,21,LTGA,94,1,40848
DeceptiveStepTrap,21,LTGA,95,1,33037
DeceptiveStepTrap,21,LTGA,96,1,29761
DeceptiveStepTrap,21,LTGA,97,1,31345
DeceptiveStepTrap,21,LTGA,98,1,32476
DeceptiveStepTrap,21,LTGA,99,1,31836
DeceptiveStepTrap,21,P3,0,1,98318
DeceptiveStepTrap,21,P3,1,1,26758
DeceptiveStepTrap,21,P3,2,1,83344
DeceptiveStepTrap,21,P3,3,1,16743
DeceptiveStepTrap,21,P3,4,1,9637
DeceptiveStepTrap,21,P3,5,1,108599
DeceptiveStepTrap,21,P3,6,1,76659
DeceptiveStepTrap,21,P3,7,1,13776
DeceptiveStepTrap,21,P3,8,1,46866
DeceptiveStepTrap,21,P3,9,1,124766
DeceptiveStepTrap,21,P3,10,1,91080
DeceptiveStepTrap,21,P3,11,1,25233
DeceptiveStepTrap,21,P3,12,1,45451
DeceptiveStepTrap,21,P3,13,1,28208
DeceptiveStepTrap,21,P3,14,1,41814
DeceptiveStepTrap,21,P3,15,1,44592
DeceptiveStepTrap,21,P3,16,1,48949
DeceptiveStepTrap,21,P3,17,1,223251
DeceptiveStepTrap,21,P3,18,1,85031
DeceptiveStepTrap,21,P3,19,1,48584
DeceptiveStepTrap,21,P3,20,1,72139
DeceptiveStepTrap,21,P3,21,1,38242
DeceptiveStepTrap,21,P3,22,1,18590
DeceptiveStepTrap,21,P3,23,1,49537
DeceptiveStepTrap,21,P3,24,1,130385
DeceptiveStepTrap,21,P3,25,1,16115
DeceptiveStepTrap,21,P3,26,1,159645
DeceptiveStepTrap,21,P3,27,1,109773
DeceptiveStepTrap,21,P3,28,1,34106
DeceptiveStepTrap,21,P3,29,1,42256
DeceptiveStepTrap,21,P3,30,1,25293
DeceptiveStepTrap,21,P3,31,1,57974
DeceptiveStepTrap,21,P3,32,1,32000
DeceptiveStepTrap,21,P3,33,1,56102
DeceptiveStepTrap,21,P3,34,1,60420
DeceptiveStepTrap,21,P3,35,1,23013
DeceptiveStepTrap,21,P3,36,1,137215
DeceptiveStepTrap,21,P3,37,1,55809
DeceptiveStepTrap,21,P3,38,1,72762
DeceptiveStepTrap,21,P3,39,1,53827
DeceptiveStepTrap,21,P3,40,1,45022
DeceptiveStepTrap,21,P3,41,1,25552
DeceptiveStepTrap,21,P3,42,1,86347
DeceptiveStepTrap,21,P3,43,1,88388
DeceptiveStepTrap,21,P3,44,1,54314
DeceptiveStepTrap,21,P3,45,1,38526
DeceptiveStepTrap,21,P3,46,1,50564
DeceptiveStepTrap,21,P3,47,1,152918
DeceptiveStepTrap,21,P3,48,1,14024
DeceptiveStepTrap,21,P3,49,1,59936
DeceptiveStepTrap,21,P3,50,1,26968
DeceptiveStepTrap,21,P3,51,1,109551
DeceptiveStepTrap,21,P3,52,1,39838
DeceptiveStepTrap,21,P3,53,1,26536
DeceptiveStepTrap,21,P3,54,1,19590
DeceptiveStepTrap,21,P3,55,1,24514
DeceptiveStepTrap,21,P3,56,1,234707
DeceptiveStepTrap,21,P3,57,1,46413
DeceptiveStepTrap,21,P3,58,1,28490
DeceptiveStepTrap,21,P3,59,1,382766
DeceptiveStepTrap,21,P3,60,1,37037
DeceptiveStepTrap,21,P3,61,1,146360
DeceptiveStepTrap,21,P3,62,1,66142
DeceptiveStepTrap,21,P3,63,1,111219
DeceptiveStepTrap,21,P3,64,1,78016
DeceptiveStepTrap,21,P3,65,1,282256
DeceptiveStepTrap,21,P3,66,1,44021
DeceptiveStepTrap,21,P3,67,1,20243
DeceptiveStepTrap,21,P3,68,1,43837
DeceptiveStepTrap,21,P3,69,1,32577
DeceptiveStepTrap,21,P3,70,1,25199
DeceptiveStepTrap,21,P3,71,1,15561
DeceptiveStepTrap,21,P3,72,1,106355
DeceptiveStepTrap,21,P3,73,1,38268
DeceptiveStepTrap,21,P3,74,1,18347
DeceptiveStepTrap,21,P3,75,1,97828
DeceptiveStepTrap,21,P3,76,1,32197
DeceptiveStepTrap,21,P3,77,1,55907
DeceptiveStepTrap,21,P3,78,1,45415
DeceptiveStepTrap,21,P3,79,1,38435
DeceptiveStepTrap,21,P3,80,1,17250
DeceptiveStepTrap,21,P3,81,1,25089
DeceptiveStepTrap,21,P3,82,1,67816
DeceptiveStepTrap,21,P3,83,1,4549
DeceptiveStepTrap,21,P3,84,1,73803
DeceptiveStepTrap,21,P3,85,1,74508
DeceptiveStepTrap,21,P3,86,1,45818
DeceptiveStepTrap,21,P3,87,1,66487
DeceptiveStepTrap,21,P3,88,1,20927
DeceptiveStepTrap,21,P3,89,1,72071
DeceptiveStepTrap,21,P3,90,1,65091
DeceptiveStepTrap,21,P3,91,1,41848
DeceptiveStepTrap,21,P3,92,1,119093
DeceptiveStepTrap,21,P3,93,1,29858
DeceptiveStepTrap,21,P3,94,1,69428
DeceptiveStepTrap,21,P3,95,1,78904
DeceptiveStepTrap,21,P3,96,1,79166
DeceptiveStepTrap,21,P3,97,1,194930
DeceptiveStepTrap,21,P3,98,1,97380
DeceptiveStepTrap,21,P3,99,1,123125
DeceptiveStepTrap,28,Hill Climber,0,0.9375,4416868
DeceptiveStepTrap,28,Hill Climber,1,0.9375,9298074
DeceptiveStepTrap,28,Hill Climber,2,1,51546911
DeceptiveStepTrap,28,Hill Climber,3,1,73549026
DeceptiveStepTrap,28,Hill Climber,4,0.9375,4505602
DeceptiveStepTrap,28,Hill Climber,5,1,16606651
DeceptiveStepTrap,28,Hill Climber,6,0.9375,18455459
DeceptiveStepTrap,28,Hill Climber,7,0.9375,1477722
DeceptiveStepTrap,28,Hill Climber,8,0.9375,1294947
DeceptiveStepTrap,28,Hill Climber,9,0.9375,33323031
DeceptiveStepTrap,28,Hill Climber,10,0.9375,6614244
DeceptiveStepTrap,28,Hill Climber,11,0.9375,20719673
DeceptiveStepTrap,28,Hill Climber,12,1,27266211
DeceptiveStepTrap,28,Hill Climber,13,0.9375,10470530
DeceptiveStepTrap,28,Hill Climber,14,0.9375,25384029
DeceptiveStepTrap,28,Hill Climber,15,0.9375,39750030
DeceptiveStepTrap,28,Hill Climber,16,0.9375,917021
DeceptiveStepTrap,28,Hill Climber,17,0.9375,56744174
DeceptiveStepTrap,28,Hill Climber,18,0.9375,9876911
DeceptiveStepTrap,28,Hill Climber,19,0.9375,13410371
DeceptiveStepTrap,28,Hill Climber,20,0.9375,4921422
DeceptiveStepTrap,28,Hill Climber,21,0.9375,6574
DeceptiveStepTrap,28,Hill Climber,22,0.9375,953976
DeceptiveStepTrap,28,Hill Climber,23,0.9375,22946257
DeceptiveStepTrap,28,Hill Climber,24,0.9375,4128523
DeceptiveStepTrap,28,Hill Climber,25,0.9375,17253417
DeceptiveStepTrap,28,Hill Climber,26,0.9375,3806647
DeceptiveStepTrap,28,Hill Climber,27,0.9375,33694949
DeceptiveStepTrap,28,Hill Climber,28,0.9375,4176733
DeceptiveStepTrap,28,Hill Climber,29,0.9375,7138740
DeceptiveStepTrap,28,Hill Climber,30,0.9375,9521639
DeceptiveStepTrap,28,Hill Climber,31,0.9375,16558826
DeceptiveStepTrap,28,Hill Climber,32,0.9375,2177839
DeceptiveStepTrap,28,Hill Climber,33,0.9375,2660255
DeceptiveStepTrap,28,Hill Climber,34,0.9375,15045397
DeceptiveStepTrap,28,Hill Climber,35,0.9375,798014
DeceptiveStepTrap,28,Hill Climber,36,0.9375,24722234
DeceptiveStepTrap,28,Hill Climber,37,0.9375,13896257
DeceptiveStepTrap,28,Hill Climber,38,0.9375,7034078
DeceptiveStepTrap,28,Hill Climber,39,0.9375,8877144
DeceptiveStepTrap,28,Hill Climber,40,0.9375,16657206
DeceptiveStepTrap,28,Hill Climber,41,1,67589028
DeceptiveStepTrap,28,Hill Climber,42,0.9375,7395239
DeceptiveStepTrap,28,Hill Climber,43,1,88617349
DeceptiveStepTrap,28,Hill Climber,44,0.9375,6828856
DeceptiveStepTrap,28,Hill Climber,45,0.9375,698877
DeceptiveStepTrap,28,Hill Climber,46,0.9375,11151316
DeceptiveStepTrap,28,Hill Climber,47,1,90027897
DeceptiveStepTrap,28,Hill Climber,48,0.9375,13973584
DeceptiveStepTrap,28,Hill Climber,49,0.9375,5584056
DeceptiveStepTrap,28,Hill Climber,50,0.9375,37443465
DeceptiveStepTrap,28,Hill Climber,51,0.9375,4882259
DeceptiveStepTrap,28,Hill Climber,52,0.9375,23411051
DeceptiveStepTrap,28,Hill Climber,53,0.9375,396052
DeceptiveStepTrap,28,Hill Climber,54,0.9375,12216168
DeceptiveStepTrap,28,Hill Climber,55,0.9375,386603
DeceptiveStepTrap,28,Hill Climber,56,0.9375,3724646
DeceptiveStepTrap,28,Hill Climber,57,0.9375,2517297
DeceptiveStepTrap,28,Hill Climber,58,0.9375,25569222
DeceptiveStepTrap,28,Hill Climber,59,0.9375,9484600
DeceptiveStepTrap,28,Hill Climber,60,0.9375,7366453
DeceptiveStepTrap,28,Hill Climber,61,1,18067189
DeceptiveStepTrap,28,Hill Climber,62,0.9375,3041121
DeceptiveStepTrap,28,Hill Climber,63,0.9375,4087359
DeceptiveStepTrap,28,Hill Climber,64,0.9375,11065969
DeceptiveStepTrap,28,Hill Climber,65,1,47821868
DeceptiveStepTrap,28,Hill Climber,66,0.9375,1852141
DeceptiveStepTrap,28,Hill Climber,67,0.9375,3817170
DeceptiveStepTrap,28,Hill Climber,68,0.9375,6822721
DeceptiveStepTrap,28,Hill Climber,69,0.9375,3014472
DeceptiveStepTrap,28,Hill Climber,70,0.9375,2347674
DeceptiveStepTrap,28,Hill Climber,71,0.9375,3697128
DeceptiveStepTrap,28,Hill Climber,72,1,96143043
DeceptiveStepTrap,28,Hill Climber,73,1,55484041
DeceptiveStepTrap,28,Hill Climber,74,0.9375,20473267
DeceptiveStepTrap,28,Hill Climber,75,0.9375,11557104
DeceptiveStepTrap,28,Hill Climber,76,0.9375,75299739
DeceptiveStepTrap,28,Hill Climber,77,0.9375,13131538
DeceptiveStepTrap,28,Hill Climber,78,1,65677690
DeceptiveStepTrap,28,Hill Climber,79,0.9375,10906981
DeceptiveStepTrap,28,Hill Climber,80,0.9375,11850571
DeceptiveStepTrap,28,Hill Climber,81,0.9375,949068
DeceptiveStepTrap,28,Hill Climber,82,0.9375,2619998
DeceptiveStepTrap,28,Hill Climber,83,0.9375,7555897
DeceptiveStepTrap,28,Hill Climber,84,0.9375,5336073
DeceptiveStepTrap,28,Hill Climber,85,0.9375,25715224
DeceptiveStepTrap,28,Hill Climber,86,1,34596243
DeceptiveStepTrap,28,Hill Climber,87,0.9375,4908162
DeceptiveStepTrap,28,Hill Climber,88,0.9375,17656137
DeceptiveStepTrap,28,Hill Climber,89,0.9375,2880213
DeceptiveStepTrap,28,Hill Climber,90,0.9375,2687789
DeceptiveStepTrap,28,Hill Climber,91,1,81047478
DeceptiveStepTrap,28,Hill Climber,92,0.9375,1662507
DeceptiveStepTrap,28,Hill Climber,93,0.9375,27505947
DeceptiveStepTrap,28,Hill Climber,94,0.9375,13525923
DeceptiveStepTrap,28,Hill Climber,95,0.9375,32683342
DeceptiveStepTrap,28,Hill Climber,96,0.9375,22249981
DeceptiveStepTrap,28,Hill Climber,97,0.9375,8641873
DeceptiveStepTrap,28,Hill Climber,98,0.9375,8640155
DeceptiveStepTrap,28,Hill Climber,99,0.9375,8204436
DeceptiveStepTrap,28,1+(Lambda Lambda),0,1,1618
DeceptiveStepTrap,28,1+(Lambda Lambda),1,1,34371
DeceptiveStepTrap,28,1+(Lambda Lambda),2,1,60714
DeceptiveStepTrap,28,1+(Lambda Lambda),3,1,67320
DeceptiveStepTrap,28,1+(Lambda Lambda),4,1,152989
DeceptiveStepTrap,28,1+(Lambda Lambda),5,1,151114
DeceptiveStepTrap,28,1+(Lambda Lambda),6,1,64614
DeceptiveStepTrap,28,1+(Lambda Lambda),7,1,26240
DeceptiveStepTrap,28,1+(Lambda Lambda),8,1,62068
DeceptiveStepTrap,28,1+(Lambda Lambda),9,1,160894
DeceptiveStepTrap,28,1+(Lambda Lambda),10,1,1932
DeceptiveStepTrap,28,1+(Lambda Lambda),11,1,70533
DeceptiveStepTrap,28,1+(Lambda Lambda),12,1,70916
DeceptiveStepTrap,28,1+(Lambda Lambda),13,1,3951
DeceptiveStepTrap,28,1+(Lambda Lambda),14,1,35901
DeceptiveStepTrap,28,1+(Lambda Lambda),15,1,3298
DeceptiveStepTrap,28,1+(Lambda Lambda),16,1,76717
DeceptiveStepTrap,28,1+(Lambda Lambda),17,1,9289
DeceptiveStepTrap,28,1+(Lambda Lambda),18,1,25078
DeceptiveStepTrap,28,1+(Lambda Lambda),19,1,32584
DeceptiveStepTrap,28,1+(Lambda Lambda),20,1,21695
DeceptiveStepTrap,28,1+(Lambda Lambda),21,1,135488
DeceptiveStepTrap,28,1+(Lambda Lambda),22,1,12927
DeceptiveStepTrap,28,1+(Lambda Lambda),23,1,19717
DeceptiveStepTrap,28,1+(Lambda Lambda),24,1,65072
DeceptiveStepTrap,28,1+(Lambda Lambda),25,1,11346
DeceptiveStepTrap,28,1+(Lambda Lambda),26,1,12382
DeceptiveStepTrap,28,1+(Lambda Lambda),27,1,27833
DeceptiveStepTrap,28,1+(Lambda Lambda),28,1,141241
DeceptiveStepTrap,28,1+(Lambda Lambda),29,1,226244
DeceptiveStepTrap,28,1+(Lambda Lambda),30,1,2459
DeceptiveStepTrap,28,1+(Lambda Lambda),31,1,101095
DeceptiveStepTrap,28,1+(Lambda Lambda),32,1,3780
DeceptiveStepTrap,28,1+(Lambda Lambda),33,1,8680
DeceptiveStepTrap,28,1+(Lambda Lambda),34,1,153214
DeceptiveStepTrap,28,1+(Lambda Lambda),35,1,178572
DeceptiveStepTrap,28,1+(Lambda Lambda),36,1,15721
DeceptiveStepTrap,28,1+(Lambda Lambda),37,1,1504
DeceptiveStepTrap,28,1+(Lambda Lambda),38,1,48699
DeceptiveStepTrap,28,1+(Lambda Lambda),39,1,16069
DeceptiveStepTrap,28,1+(Lambda Lambda),40,1,115251
DeceptiveStepTrap,28,1+(Lambda Lambda),41,1,102755
DeceptiveStepTrap,28,1+(Lambda Lambda),42,1,4507
DeceptiveStepTrap,28,1+(Lambda Lambda),43,1,1558
DeceptiveStepTrap,28,1+(Lambda Lambda),44,1,33307
DeceptiveStepTrap,28,1+(Lambda Lambda),45,1,107404
DeceptiveStepTrap,28,1+(Lambda Lambda),46,1,3479
DeceptiveStepTrap,28,1+(Lambda Lambda),47,1,28557
DeceptiveStepTrap,28,1+(Lambda Lambda),48,1,109392
DeceptiveStepTrap,28,1+(Lambda Lambda),49,1,31414
DeceptiveStepTrap,28,1+(Lambda Lambda),50,1,42580
DeceptiveStepTrap,28,1+(Lambda Lambda),51,1,120583
DeceptiveStepTrap,28,1+(Lambda Lambda),52,1,211094
DeceptiveStepTrap,28,1+(Lambda Lambda),53,1,38486
DeceptiveStepTrap,28,1+(Lambda Lambda),54,1,67602
DeceptiveStepTrap,28,1+(Lambda Lambda),55,1,154317
DeceptiveStepTrap,28,1+(Lambda Lambda),56,1,4753
DeceptiveStepTrap,28,1+(Lambda Lambda),57,1,175142
DeceptiveStepTrap,28,1+(Lambda Lambda),58,1,68898
DeceptiveStepTrap,28,1+(Lambda Lambda),59,1,30930
DeceptiveStepTrap,28,1+(Lambda Lambda),60,1,23865
DeceptiveStepTrap,28,1+(Lambda Lambda),61,1,135590
DeceptiveStepTrap,28,1+(Lambda Lambda),62,1,45360
DeceptiveStepTrap,28,1+(Lambda Lambda),63,1,35376
DeceptiveStepTrap,28,1+(Lambda Lambda),64,1,67433
DeceptiveStepTrap,28,1+(Lambda Lambda),65,1,4814
DeceptiveStepTrap,28,1+(Lambda Lambda),66,1,53227
DeceptiveStepTrap,28,1+(Lambda Lambda),67,1,87298
DeceptiveStepTrap,28,1+(Lambda Lambda),68,1,29762
DeceptiveStepTrap,28,1+(Lambda Lambda),69,1,25552
DeceptiveStepTrap,28,1+(Lambda Lambda),70,1,117328
DeceptiveStepTrap,28,1+(Lambda Lambda),71,1,13194
DeceptiveStepTrap,28,1+(Lambda Lambda),72,1,9795
DeceptiveStepTrap,28,1+(Lambda Lambda),73,1,246725
DeceptiveStepTrap,28,1+(Lambda Lambda),74,1,93649
DeceptiveStepTrap,28,1+(Lambda Lambda),75,1,51261
